Case ID,Closeness Centrality,Eigenvector Centrality,Betweenness Centrality
97560,0.206746681,0.000442562,5.41E-06
97561,0.22271546,0.002738707,0.000268956
97562,0.213640103,0.000561733,8.37E-05
97563,0.187820506,9.94E-05,2.94E-06
97564,0.206156018,0.000270227,5.44E-05
97565,0.160675017,1.84E-06,5.66E-07
97566,0.178259842,1.70E-05,4.51E-05
97567,0.163158507,3.51E-06,0
97568,0.180142379,2.41E-05,4.75E-07
97569,0.206245239,0.000281132,7.08E-05
97570,0.182992884,1.92E-05,1.29E-05
97571,0.161842517,1.59E-06,5.01E-05
97572,0.181911627,1.73E-05,9.90E-07
97573,0.19006306,3.94E-05,6.74E-06
97574,0.230905562,0.002056805,0.000678042
97575,0.198504443,0.000279309,1.23E-05
97576,0.248491749,0.007741608,0.00111572
97577,0.205277247,0.000554324,5.43E-05
97578,0.191645871,8.72E-05,6.05E-06
97579,0.195787694,0.000130339,2.64E-05
97580,0.217421128,0.001222261,0.000158056
97581,0.208592397,0.000598274,2.57E-05
97582,0.201791311,0.00027718,4.30E-05
97583,0.182364108,3.54E-05,5.93E-05
97584,0.220876756,0.000868103,0.000448817
97585,0.189210964,7.30E-05,1.03E-05
97586,0.215163334,0.00036503,0.000123288
97587,0.175780434,9.96E-06,1.70E-06
97588,0.189813872,3.16E-05,3.19E-05
97589,0.168976298,7.87E-06,0
97590,0.167489123,2.75E-06,1.18E-05
97591,0,0,0
97592,0.153476913,9.81E-07,0
97593,0.155478776,6.01E-07,6.49E-07
97594,0,0,0
97595,0.210142665,0.000465214,0.000108793
97596,0.221391954,0.002147019,0.000130795
97597,0.152043626,3.11E-07,0
97598,0.175818264,1.08E-05,1.27E-05
97599,0.191816218,3.39E-05,4.05E-05
97600,0,0,0
97601,0.225179748,0.002461082,0.000134724
97602,0.185556471,7.35E-05,8.32E-07
97603,0.163953723,1.75E-06,2.02E-06
97604,0.155539036,1.70E-06,0
97605,0.217379805,0.000629011,0.000139631
97606,0.170246494,4.95E-06,8.32E-06
97607,0.198124476,0.000178397,4.22E-06
97608,0.229324492,0.003663085,0.000197399
97609,0.227726381,0.0013808,0.000261955
97610,0.181807527,1.52E-05,8.28E-05
97611,0.188970247,9.48E-05,5.40E-06
97612,0.134531497,5.25E-08,0
97613,0.200640828,0.000670482,1.87E-06
97614,0.218933974,0.000939977,0.000117176
97615,0.217443863,0.00143283,4.85E-05
97616,0.228082874,0.001109409,0.000665549
97617,0.191891847,5.95E-05,6.50E-05
97618,0.181334798,2.04E-05,2.86E-06
97619,0.165939974,5.21E-06,0
97620,0.219621329,0.000796012,7.69E-05
97621,0.162986451,3.09E-06,0
97622,0.221224947,0.000597603,0.000145377
97623,0.188945273,5.10E-05,1.49E-05
97624,0.226342834,0.001535422,0.000153823
97625,0.222698114,0.00137248,0.000111808
97626,0.169988403,2.25E-06,9.18E-06
97627,0.209718807,0.000613401,3.39E-05
97628,0.181205516,2.95E-05,1.96E-06
97629,0.182575162,0.000178895,0
97630,0.174757128,1.29E-05,0
97631,0.173529506,8.24E-06,2.02E-06
97632,0.181856671,2.54E-05,1.80E-05
97633,0.200887514,0.000249424,8.38E-05
97634,0.220329989,0.001163593,5.19E-05
97635,0.218507341,0.00320464,9.68E-05
97636,0.208784691,0.000441737,8.24E-05
97637,0.194797318,9.96E-05,1.95E-05
97638,0.194363663,7.82E-05,4.28E-05
97639,0.222782702,0.00089521,0.000597769
97641,0,0,0
97642,0.17573452,1.45E-05,0
97644,0.201561936,0.000194182,3.00E-05
97645,0.18858544,4.56E-05,9.84E-05
97646,0,0,0
97647,0.198573371,0.000231819,1.13E-05
97648,0.223380984,0.000717599,0.000529154
97649,0.180864521,1.26E-05,2.84E-05
97650,0.197867407,0.000110737,3.93E-05
97651,0.215617637,0.003679292,1.78E-05
97652,0.17225413,1.93E-05,9.87E-06
97653,0.228714575,0.001661346,0.000158019
97654,0.205962971,0.000209966,0.000114818
97655,0.187859069,4.23E-05,9.14E-05
97656,0.228016941,0.001768988,0.000229846
97657,0.181840769,1.77E-05,8.86E-06
97658,0.230131989,0.00174114,0.000640398
97659,0.20510423,0.000830819,9.77E-05
97660,0.178572952,1.21E-05,7.63E-07
97661,0.210952732,0.00067737,3.42E-05
97662,0.194794,0.000211398,5.09E-07
97663,0.192154595,0.000117433,3.11E-06
97664,0.194812249,0.000122544,6.59E-06
97665,0.20727498,0.000368773,4.17E-05
97666,0.178572952,3.84E-05,2.65E-08
97667,0.208986885,0.000449641,1.18E-05
97668,0.201416403,0.000726647,2.28E-05
97669,0.192820314,0.000196168,7.10E-06
97670,0.221188581,0.000538616,0.000339568
97671,0.194330639,3.73E-05,9.34E-05
97672,0.213160313,0.000967043,5.77E-05
97673,0.215886251,0.002493021,0.000136512
97674,0.204814071,0.000186105,0.000106411
97675,0.239565367,0.007331309,0.000680073
97676,0.217584509,0.002418386,4.32E-05
97677,0.199433813,0.00012289,2.92E-05
97678,0.221103062,0.000748854,0.000460797
97679,0.172344977,6.15E-06,6.56E-07
97680,0.192230491,4.11E-05,2.34E-05
97681,0.170309872,9.91E-06,0
97682,0.199684511,9.80E-05,6.06E-05
97683,0.21321992,0.002652349,5.24E-06
97684,0.177983827,1.13E-05,1.70E-06
97685,0.186632884,4.34E-05,7.63E-05
97686,0.187274628,3.21E-05,5.29E-05
97687,0.219341242,0.001198868,0.000149907
97688,0.202627863,0.000466717,1.75E-05
97689,0.163771779,3.39E-06,5.73E-06
97690,0.189457002,9.22E-05,3.07E-06
97691,0.225514965,0.002479036,0.000161386
97692,0.210577931,0.000861399,5.72E-05
97693,0.224292153,0.00184166,0.000105268
97694,0.199405996,0.000114113,0.000156566
97695,0.208315054,0.000592827,0.000260624
97696,0.174898763,1.08E-05,8.66E-07
97697,0.217779233,0.003414813,2.56E-05
97699,0.21906187,0.002282974,1.03E-05
97700,0.200016259,0.000102171,8.25E-05
97701,0.186394122,4.06E-05,0.000145737
97702,0.222895586,0.004714695,2.02E-05
97703,0.185201919,2.67E-05,2.53E-05
97704,0.140887648,7.49E-08,0
97705,0.197224244,9.55E-05,7.00E-05
97706,0.199536453,0.000500162,0.000104459
97707,0.230289535,0.007745637,0.000106334
97708,0.219206718,0.001174311,0.000119431
97709,0.226886129,0.008979311,8.16E-05
97710,0.193155722,4.70E-05,8.50E-05
97711,0.173066053,6.49E-06,9.55E-05
97712,0,0,0
97713,0.224916271,0.004308654,5.15E-05
97714,0.215719306,0.001855418,3.14E-05
97715,0.199707175,0.000193864,7.55E-06
97716,0.213757891,0.000717265,4.26E-05
97717,0.153697596,1.01E-06,0
97718,0.162825189,1.58E-06,5.50E-05
97719,0.1962833,8.00E-05,7.61E-05
97720,0.224927329,0.00224117,6.58E-05
97721,0.202618889,0.000219826,8.17E-05
97722,0.178514422,1.81E-05,0
97723,0.214575996,0.0015376,2.92E-05
97724,0.194663043,6.64E-05,2.76E-05
97725,0.217253865,0.001212253,3.66E-05
97726,0.204605224,0.000210524,1.22E-05
97727,0.197008522,0.000459088,0.00012575
97729,0.168607627,5.34E-06,0
97730,0.187868326,6.84E-05,6.40E-06
97731,0.192106183,0.000102949,1.52E-06
97732,0,0,0
97733,0.156269022,6.13E-07,1.08E-06
97734,0.188431644,5.40E-05,1.99E-06
97735,0.206840154,0.000390962,3.61E-05
97736,0.178936141,2.32E-05,1.75E-06
1146313,0,0,0
97738,0.20529567,0.000406532,4.79E-06
97739,0.195329606,0.000594769,3.85E-07
97740,0.225893559,0.001504848,0.000893965
97741,0.185957723,7.82E-05,3.61E-07
97742,0.181982541,4.09E-05,5.30E-08
97743,0.185502299,0.000122084,4.86E-06
97744,0.228689422,0.00405194,0.000321508
97745,0.17256861,6.50E-06,6.60E-06
97746,0.176488384,8.87E-06,2.15E-06
97747,0.208746585,0.00043187,8.44E-05
97748,0.126737841,1.18E-08,0
97749,0.207472377,0.000272288,9.73E-05
97750,0.219362277,0.004179637,1.03E-05
97751,0.197687856,0.00012501,6.30E-05
97752,0.198057574,0.000325106,3.38E-06
97753,0.167444986,2.95E-06,0
97754,0.182107136,7.24E-05,0
97755,0.19012625,5.86E-05,4.08E-05
97756,0.185442145,3.64E-05,1.48E-05
97757,0.223182651,0.001130514,0.000479589
97758,0.198309979,0.00126933,4.42E-05
97759,0.162875042,1.12E-06,0
97760,0.235471666,0.004115522,0.000545154
97761,0.177239131,1.21E-05,5.54E-06
97762,0.19175833,0.000285518,1.20E-07
97763,0.218321732,0.001387449,0.000146368
97764,0.220276946,0.003317273,8.11E-05
97765,0.183806022,3.24E-05,1.19E-05
97766,0.220744603,0.001028225,0.000161936
97767,0.157385061,2.17E-06,0
97768,0.167888641,4.08E-06,2.47E-06
97769,0.143191253,9.76E-08,0
97770,0.180138124,1.87E-05,2.80E-06
97771,0.174853308,9.22E-06,2.55E-06
97772,0.207256199,0.000572032,2.73E-05
97773,0.201940953,0.0002655,9.08E-05
97774,0.207175483,0.000392409,3.79E-05
97775,0.206812103,0.001166433,1.46E-05
97776,0.19156081,0.000301069,1.02E-06
97777,0.159200052,7.01E-06,0
97778,0.202055114,0.000253584,4.68E-05
97779,0.236775657,0.009627682,7.82E-05
97780,0.198828822,0.000166827,4.01E-06
97781,0.196788192,0.000222304,8.30E-07
97782,0.235546832,0.009646033,0.000212732
97783,0.201949867,0.000424472,2.12E-06
97784,0.179417537,0.00011359,6.50E-08
97785,0.156877757,4.29E-06,0
97786,0.184035235,2.13E-05,1.07E-05
97787,0.199574753,9.52E-05,5.83E-05
97788,0.174946918,8.30E-06,1.21E-05
97789,0.178487956,1.34E-05,1.88E-06
97790,0.152197394,6.11E-07,4.99E-05
97791,0.18098759,2.17E-05,5.68E-06
97792,0.211061732,0.002105942,1.64E-05
97793,0.194449578,0.000892406,1.82E-07
97794,0.165604798,2.61E-06,0
97795,0.212116649,0.000310773,0.000194704
97796,0.202249843,0.002182693,4.41E-06
97797,0.219438033,0.000980965,0.000258973
97798,0.204292752,0.000372798,3.69E-05
97799,0.190609455,0.000151126,0
97800,0.197679314,0.000452752,9.27E-06
97801,0.188479776,7.27E-05,5.42E-07
97802,0.215341581,0.001928345,1.26E-05
97803,0,0,0
97804,0.184201215,2.11E-05,7.33E-05
97805,0.195881583,0.00030186,1.07E-05
97806,0.222503156,0.002592243,4.56E-05
97807,0.205326997,0.000331151,2.83E-05
97808,0.178227897,1.43E-05,1.72E-05
97809,0.176287084,1.10E-05,5.64E-05
97810,0.183881377,0.00016163,5.56E-05
97811,0.200133507,0.000377869,3.25E-05
97812,0.161592135,4.42E-06,6.96E-08
97813,0.167126905,3.49E-06,1.16E-06
97814,0.178913748,9.23E-06,8.21E-05
97815,0.207839972,0.00141537,7.34E-06
97816,0.223601524,0.001272404,0.000272475
97817,0.188992105,4.50E-05,9.46E-05
97818,0.19792733,0.000141052,3.77E-05
97819,0.186954734,0.000638841,0
97820,0,0,0
97821,0.199336489,0.000209915,8.27E-05
97822,0.206087297,0.000223763,0.000148929
97823,0.187100005,6.85E-05,2.18E-06
97824,0.196012506,8.41E-05,5.01E-06
97825,0.20449182,0.000377613,4.50E-05
97826,0.228397147,0.001473359,0.000379259
97827,0.166878179,3.73E-06,0
97828,0.18611659,3.50E-05,5.38E-06
97829,0.165939974,5.21E-06,0
97830,0.218825066,0.004981634,2.06E-05
97831,0.206744812,0.000426157,0
97833,0.217406663,0.000925791,4.05E-05
97834,0,0,0
97835,0.223394073,0.00262355,6.70E-05
97836,0.191112685,0.00029466,1.08E-07
97837,0.189965199,2.69E-05,1.23E-05
97838,0.205446866,0.000223455,1.43E-05
97839,0.176699699,3.32E-05,0
97840,0.181769965,1.61E-05,7.26E-05
97841,0.186889053,4.27E-05,5.90E-06
97842,0.197049252,6.34E-05,0.000125266
97843,0.160555474,1.75E-06,3.33E-07
97844,0.196052826,6.36E-05,2.08E-05
97845,0.15629892,9.45E-07,6.90E-07
97846,0.177647941,9.85E-06,1.34E-05
97847,0.223975908,0.001245234,0.000742282
97848,0.203395393,0.000139193,7.88E-05
97849,0.207494961,0.00049431,2.03E-05
97850,0.187914626,2.88E-05,4.25E-06
97851,0.206250818,0.000634329,3.35E-05
97852,0.18965964,9.51E-05,0
97853,0.20576103,0.000126685,5.43E-05
97854,0.206606628,0.000278526,5.56E-05
97855,0.166922018,3.60E-06,0
97856,0.220704136,0.000549132,0.000820149
97857,0.156480685,1.25E-06,0
97858,0.198673402,0.0001831,8.00E-06
97859,0.188706788,2.34E-05,2.89E-05
97861,0.208577181,0.000727568,3.11E-05
97862,0.208881924,0.002582065,1.84E-05
97863,0.188573002,6.14E-05,4.36E-05
97864,0.191961091,5.41E-05,3.77E-05
97866,0.207583461,0.000131789,0.000229286
97867,0.175255202,1.19E-05,7.06E-07
97868,0.187411184,3.03E-05,1.12E-05
97869,0.183754344,9.83E-05,8.78E-07
97870,0.17104979,1.78E-05,0
97871,0.177441236,8.63E-06,4.03E-05
97872,0.219419089,0.001237442,9.76E-05
97873,0.216126943,0.000982231,2.11E-05
97874,0.174138502,7.80E-06,2.79E-07
97875,0.22236905,0.003058633,2.61E-05
97876,0.21758037,0.002236573,1.49E-05
97877,0.184802426,6.32E-05,1.15E-07
97878,0.21107147,0.001567629,0.000103163
97879,0.175990056,6.74E-06,2.96E-06
97881,0.186602435,2.91E-05,6.59E-06
97882,0.162035117,1.22E-06,2.36E-06
97883,0.188467352,4.48E-05,3.58E-05
97884,0.212880603,0.002332093,1.11E-05
97885,0.207653184,0.000494073,1.28E-05
97886,0.202593766,0.000220658,2.87E-05
