,km_10,km_100,km_1000,gmm_10,gmm_100,gmm_1000,hc_10,hc_100,hc_1000
100997,4,49,194,3,81,331,1,9,286
100996,1,18,915,7,65,471,1,25,492
100995,4,12,717,8,29,848,1,40,923
100994,4,8,563,1,89,367,1,59,189
104678,4,32,246,1,85,525,8,35,545
104679,4,12,370,6,42,169,1,1,235
104672,4,1,227,7,11,212,1,47,345
104673,4,78,194,0,81,192,1,12,888
104670,4,72,51,7,55,51,1,59,852
104671,4,12,370,6,79,138,1,1,70
104676,4,90,84,1,96,760,1,1,875
104677,5,11,869,1,12,992,1,47,998
104674,4,72,51,5,36,789,1,59,852
104675,4,12,162,6,7,393,1,1,217
106852,9,69,642,2,74,688,4,95,258
91710,4,12,910,2,82,421,1,1,554
106854,4,74,928,9,28,176,1,1,10
91716,4,12,530,8,20,186,1,40,717
91715,9,83,865,7,76,355,2,27,49
106298,4,75,139,0,42,169,1,15,93
106299,4,31,758,2,10,300,1,9,286
106290,4,89,321,8,21,318,1,40,218
106297,2,29,38,4,80,449,1,21,794
118152,4,97,973,8,20,901,1,40,119
106124,4,29,805,1,2,795,1,76,398
106125,5,11,274,7,11,586,1,85,259
106126,4,74,994,1,93,632,1,6,510
106127,4,59,472,8,82,535,1,53,800
106122,4,89,558,7,54,318,1,21,810
106128,9,25,309,7,72,188,1,32,128
106129,4,76,476,7,63,188,1,32,128
102634,7,24,82,1,93,979,1,6,1
102635,4,24,82,8,93,979,1,6,586
102636,4,59,319,8,43,138,1,53,193
102637,5,11,221,2,45,304,2,52,839
102630,4,72,475,5,36,28,1,59,851
102631,4,12,198,6,98,529,1,1,731
102632,4,68,68,7,54,223,1,1,414
102633,4,12,635,8,67,554,1,16,44
118153,9,14,438,7,27,71,1,0,353
102638,4,89,386,6,54,65,1,33,434
102639,4,84,729,6,54,528,1,32,128
112374,7,91,565,7,10,279,1,39,99
112146,9,49,78,7,88,716,1,16,423
112145,9,25,222,6,72,694,1,9,29
112144,5,11,750,7,65,328,1,16,44
112143,9,49,515,2,64,54,1,10,121
112142,9,29,107,3,2,562,1,21,493
112141,1,55,502,7,4,49,1,25,674
112140,9,69,464,3,58,121,1,2,35
112375,4,1,466,2,4,84,1,9,932
85958,5,6,283,2,64,918,1,28,309
85959,4,97,635,8,3,554,1,53,620
118156,4,35,259,1,6,79,3,29,411
103315,9,76,133,7,72,802,1,11,380
85950,4,59,319,5,47,732,1,11,431
85951,4,1,944,7,11,84,1,85,259
85952,4,12,529,0,43,274,1,53,193
85953,5,11,620,9,9,669,1,1,760
85954,6,13,192,9,38,156,1,92,280
85955,5,44,60,9,87,85,1,1,684
85956,4,73,286,1,54,491,1,1,275
107655,9,25,278,7,58,180,1,32,203
107654,4,12,946,6,66,56,1,1,292
107657,4,50,410,7,63,679,1,1,314
107656,9,25,315,2,64,171,1,23,242
107651,4,97,941,8,43,901,1,40,47
107650,4,10,405,6,98,459,1,23,242
107653,4,1,174,7,79,212,1,85,438
107652,4,12,69,8,47,901,1,53,193
107658,4,1,944,7,11,84,1,69,712
108492,9,76,187,7,76,188,1,1,847
108493,9,69,464,7,35,271,1,9,82
108490,4,84,802,8,54,128,1,1,275
108491,4,84,182,8,43,563,1,21,810
108496,4,28,477,4,52,647,1,64,325
108497,9,22,320,2,8,865,1,10,318
108494,4,97,973,8,43,824,1,53,193
108495,4,84,844,1,96,894,1,9,471
108498,4,5,353,7,36,221,1,1,462
108499,9,50,501,7,63,376,1,9,744
118154,4,10,30,3,93,476,1,1,381
109723,4,84,7,2,5,640,1,10,4
109722,4,76,592,7,36,404,1,59,488
109721,4,59,319,8,47,732,1,53,32
109720,3,61,118,9,61,700,1,13,174
109727,7,52,234,7,11,687,1,85,776
109725,4,36,676,8,29,454,1,46,515
109724,0,37,453,5,26,397,1,24,159
109729,0,37,479,5,26,247,1,24,58
109728,4,12,162,6,42,274,1,47,998
127909,4,1,420,7,11,389,1,69,712
127908,2,29,38,3,80,64,3,29,311
88379,4,68,733,8,62,461,1,1,589
88378,7,91,90,9,10,849,1,26,210
127903,4,76,608,9,41,361,6,54,602
127902,4,12,973,5,43,901,1,40,47
127901,4,8,140,9,9,629,1,0,861
107802,9,77,359,3,35,963,1,1,401
127907,4,84,729,6,7,528,1,53,193
127906,4,89,717,8,3,635,1,6,484
127905,4,12,99,6,66,858,1,1,292
127904,4,84,182,6,32,334,1,47,22
100562,5,85,936,1,46,780,1,31,726
100563,9,10,79,7,35,946,1,14,171
100560,4,36,972,8,93,856,1,40,923
100561,9,72,51,7,36,257,1,59,514
100566,4,36,727,2,77,31,1,9,322
100567,5,11,666,2,12,228,2,27,49
100564,5,11,625,9,37,91,2,27,185
100565,4,12,764,0,60,280,1,0,61
100568,4,12,369,2,65,149,1,75,783
100569,4,89,575,6,54,608,1,33,216
108236,3,96,364,9,61,315,1,1,400
108237,4,12,265,1,89,326,1,90,129
108234,4,12,131,7,11,216,6,54,338
108235,4,59,319,8,47,732,1,53,800
108232,4,54,736,7,91,335,1,85,389
108233,4,1,944,7,11,84,1,85,259
108230,4,49,243,2,74,109,1,1,472
108231,4,72,397,7,36,51,1,59,48
108238,4,84,7,2,5,640,1,10,4
88877,4,1,944,7,11,212,1,85,389
86362,4,12,162,6,7,231,1,1,554
86363,4,1,944,7,11,84,1,85,259
86360,7,24,598,8,93,979,1,6,846
86361,2,9,545,4,18,337,1,21,794
86366,4,21,742,0,62,455,1,33,216
86367,4,46,280,0,59,240,1,20,6
86364,7,30,231,2,46,818,1,9,109
86365,7,39,732,8,10,489,1,11,678
86368,4,12,369,6,98,149,1,1,297
86369,5,44,209,3,12,888,1,7,876
2496261,4,12,856,6,79,988,1,1,640
100386,4,76,508,2,69,227,1,2,293
100387,4,85,405,0,60,609,1,96,954
100384,4,90,84,9,61,760,1,1,843
100385,9,22,358,2,69,564,1,46,515
100382,4,85,354,2,98,144,1,23,242
100383,4,80,387,7,79,237,1,97,288
100380,4,65,260,0,67,362,1,31,726
100381,4,12,369,6,98,149,1,41,183
110413,4,12,673,9,66,498,1,31,726
100388,4,89,558,6,7,318,1,32,128
100389,4,68,932,1,53,671,1,21,7
86986,9,69,878,5,28,121,1,9,215
86987,9,77,366,1,19,828,1,90,34
86984,9,77,381,3,35,271,1,2,476
86985,9,77,359,3,19,555,1,1,401
86982,9,69,670,7,58,654,1,8,156
86983,4,12,414,0,42,1,1,33,348
86980,9,25,903,1,19,565,1,11,805
86981,4,10,982,6,98,295,1,84,323
86988,4,0,346,6,40,794,1,1,70
86989,5,44,224,9,87,633,1,1,498
101389,5,90,620,1,96,669,1,9,245
101384,4,53,478,8,43,103,1,40,47
84848,4,89,575,7,54,234,1,53,461
101381,4,12,529,9,61,629,2,27,863
101380,4,8,563,9,40,160,1,1,70
101383,4,97,941,8,43,396,1,21,321
101382,4,90,852,1,96,760,1,6,663
85189,4,54,672,0,91,747,1,96,153
85188,9,16,996,3,35,686,1,2,35
85183,4,2,258,8,5,506,1,1,974
85182,9,46,895,3,59,114,1,20,728
85181,4,97,336,8,3,396,1,76,595
85180,5,11,307,6,49,944,1,53,425
85187,4,84,841,6,98,548,1,14,786
85185,4,1,131,7,79,216,1,1,297
85184,4,54,61,0,42,266,1,15,403
2516349,4,89,119,7,63,691,1,21,102
106573,4,12,162,9,61,130,1,1,392
106572,9,76,680,2,74,550,1,10,344
106571,3,96,204,9,89,410,1,1,320
106570,5,85,887,7,70,679,1,1,314
109561,7,39,778,8,16,489,1,39,294
109560,4,12,256,4,88,730,1,9,286
109563,4,12,244,9,61,590,1,53,425
106426,3,96,118,9,61,67,1,1,400
94831,1,55,312,7,4,841,1,85,259
94830,1,55,641,7,65,707,1,2,970
94832,4,84,182,6,54,528,1,47,135
94835,4,3,987,8,51,168,1,1,589
94834,4,12,410,5,5,679,1,1,314
94836,5,44,209,1,63,888,1,9,386
94839,4,12,162,8,5,143,1,9,29
94838,9,76,725,7,35,282,1,1,238
2758568,9,76,725,6,98,50,1,1,765
2758569,4,10,933,6,54,522,1,9,447
87615,4,76,407,7,70,663,1,9,739
87614,4,8,140,9,61,629,1,1,400
87617,4,84,528,6,54,65,1,33,434
87616,4,88,687,9,57,664,1,58,251
87611,4,1,546,7,11,84,1,85,438
87610,9,73,180,6,98,100,1,14,171
87613,9,7,179,3,74,4,1,21,493
87612,5,85,415,1,70,679,1,90,34
87619,4,41,41,8,29,856,1,46,439
87618,4,12,162,6,7,231,1,67,713
89547,4,12,162,6,7,74,1,67,627
89546,4,72,335,5,36,789,1,59,542
89545,5,11,811,3,60,836,1,86,458
89544,4,62,454,9,40,734,1,1,292
89543,4,84,182,8,54,334,1,32,128
89542,9,25,309,5,36,259,1,31,408
89541,4,3,70,2,83,332,1,46,515
89540,4,84,182,6,7,21,1,1,554
89549,9,69,919,7,58,467,1,39,294
89548,7,54,736,0,91,335,1,96,153
97016,4,8,140,1,89,367,1,0,861
97017,4,59,614,5,4,138,1,59,879
110127,4,80,387,7,79,237,1,97,288
110126,4,1,504,7,79,124,1,1,552
110120,4,5,353,6,82,221,1,75,31
92860,7,91,724,8,10,502,1,39,848
92862,4,36,452,2,69,454,1,46,515
92863,4,85,391,2,77,227,1,2,902
92864,4,16,523,3,69,686,1,2,195
92865,4,66,145,5,47,960,1,88,55
110129,4,62,40,9,14,348,1,69,600
92867,9,16,684,2,69,447,1,2,416
96529,9,22,607,7,76,892,1,0,166
96528,4,74,928,3,96,119,1,9,894
97019,4,62,985,3,99,851,1,14,397
102374,4,1,562,7,36,389,1,13,370
96521,4,1,504,7,79,124,1,1,552
96520,9,73,546,7,35,802,6,54,338
96523,8,57,18,6,40,253,1,1,70
96522,4,85,831,6,40,925,1,82,692
96525,4,49,369,6,98,562,1,75,809
96524,4,74,427,5,28,119,1,68,780
96527,5,6,415,7,23,112,1,1,234
96526,4,76,694,1,63,872,1,90,806
88636,7,39,311,1,16,222,1,39,246
88637,4,1,466,7,11,141,1,47,21
88634,4,76,50,6,98,313,1,1,297
88635,5,6,361,6,98,311,1,1,731
88632,4,1,944,7,11,84,1,85,833
88633,4,1,260,0,79,515,1,45,3
88630,4,1,227,7,11,648,1,85,438
88631,4,1,504,7,79,750,1,13,370
88638,4,12,211,7,65,656,1,1,400
88639,4,1,466,7,11,648,1,1,98
102372,4,29,107,3,2,562,1,12,402
107811,4,32,393,1,85,697,8,35,791
1451107,4,97,336,8,20,396,1,32,128
107810,4,84,182,6,61,310,1,41,183
107817,4,90,289,9,61,329,1,1,760
107816,4,12,928,1,44,908,1,21,42
107815,4,1,504,7,79,124,1,1,552
107814,4,1,159,7,79,750,1,13,84
94017,4,1,159,7,79,124,1,1,552
94016,4,72,592,7,36,404,1,79,440
94015,9,76,659,7,63,625,1,1,234
94014,7,5,805,8,10,587,1,39,19
94013,4,12,631,0,25,478,1,1,10
94012,5,54,282,0,91,609,1,15,164
94011,0,37,479,5,26,752,1,24,500
94010,2,9,311,3,80,449,1,12,968
94019,9,76,871,6,77,459,1,1,297
94018,4,85,405,6,40,238,1,1,731
102432,9,76,570,2,64,550,1,1,507
102433,4,85,9,2,86,19,1,1,235
102430,4,90,963,9,61,662,1,92,625
102431,7,52,585,4,46,597,1,1,316
102436,7,36,722,8,29,982,1,40,509
102437,4,19,127,5,20,27,1,76,103
102434,4,12,673,6,40,794,1,45,3
102435,4,1,147,7,79,941,1,21,102
102438,8,26,740,6,40,113,1,10,344
102439,4,12,609,9,40,868,1,10,344
1528394,4,12,942,6,86,341,4,95,891
102388,4,10,30,6,77,677,1,1,896
102389,5,11,666,7,12,319,1,2,351
102384,5,11,625,3,49,91,1,1,146
102385,4,49,536,7,36,832,1,16,820
102386,5,8,290,1,65,600,2,27,649
102387,4,70,886,8,43,837,1,42,609
102380,4,55,312,7,4,841,1,85,944
102381,4,1,466,7,11,141,1,85,259
102382,4,1,944,7,11,212,1,85,438
102383,9,25,278,7,63,180,1,9,29
95766,4,63,270,8,54,615,1,53,125
95767,9,21,532,4,62,465,1,10,455
95764,4,24,598,8,93,540,1,6,846
95765,4,97,973,8,3,396,1,6,663
95762,5,49,247,2,64,566,1,0,196
95763,9,25,662,7,63,258,1,85,192
95760,9,25,96,7,63,654,1,9,82
95761,5,11,415,7,87,112,1,0,466
99432,4,12,508,2,69,227,1,2,293
99433,9,82,450,3,81,353,1,12,39
99430,9,76,133,6,98,802,1,1,297
99431,4,84,729,6,7,393,1,32,56
99436,9,99,324,2,73,342,1,2,912
99437,4,10,405,6,98,681,1,1,94
95768,5,44,606,0,87,8,1,53,202
95769,4,89,528,6,39,65,1,56,426
109521,4,84,983,6,98,494,1,1,320
109520,9,73,580,7,35,148,1,21,493
109523,4,76,147,7,79,941,1,87,740
109522,5,44,498,1,12,633,1,13,682
109525,5,11,899,6,70,618,1,71,346
109524,4,89,575,6,54,608,1,33,108
109527,4,1,504,7,79,124,1,1,552
109526,2,29,38,3,80,449,1,23,849
109529,4,78,186,0,42,529,1,37,756
109528,4,89,212,8,39,128,1,40,218
112437,9,25,380,6,98,250,1,75,783
112436,4,12,174,2,82,313,1,1,640
112435,4,76,386,7,5,110,1,60,2
112434,9,49,313,7,45,839,1,9,142
112433,9,22,762,2,69,699,1,2,104
112432,9,72,907,1,41,164,1,13,789
112431,4,88,91,5,43,895,1,40,228
112430,4,76,123,6,98,793,1,1,934
112439,5,23,543,3,44,390,1,1,556
112438,7,52,585,9,10,597,1,11,842
109299,4,1,466,7,11,648,1,38,705
109298,7,39,148,8,10,18,1,39,99
109293,4,1,420,7,79,874,1,85,833
109292,4,12,162,7,42,231,1,1,70
109291,1,55,911,7,4,403,1,71,346
109290,9,69,861,2,64,474,1,17,808
109297,9,51,37,2,98,196,1,31,796
109296,9,25,725,2,64,464,1,23,242
109295,9,25,725,6,98,464,1,10,377
109294,4,12,162,6,32,393,1,75,745
92411,9,25,133,3,58,271,1,8,156
92410,7,91,148,8,10,273,1,39,482
92413,7,39,732,8,16,18,1,39,482
92412,4,54,736,0,91,266,1,96,153
92415,4,32,246,1,85,525,8,35,545
92414,4,84,182,9,55,528,1,33,216
92417,4,65,631,0,90,478,1,34,63
92416,4,72,964,7,36,582,1,59,189
92419,4,58,43,2,86,822,1,2,169
92418,4,72,536,7,36,832,1,59,43
107229,9,25,96,7,63,625,1,32,128
107269,4,85,410,7,76,679,1,87,740
107264,4,12,410,1,70,511,1,47,135
107265,4,65,480,9,67,369,1,53,947
107266,8,26,604,6,40,626,1,22,83
107267,4,12,325,3,89,607,1,9,744
107260,4,5,7,2,46,358,1,9,109
107261,4,63,416,8,67,690,1,1,722
107262,4,97,469,5,71,824,1,71,54
107263,4,21,339,1,92,689,1,21,321
107222,4,47,219,8,48,73,1,87,497
107223,7,5,285,5,46,217,0,4,287
2645422,4,1,227,7,11,212,1,85,438
2645421,4,88,91,9,57,895,1,85,438
91850,4,12,973,8,20,798,9,98,864
91851,9,23,970,3,44,676,1,1,494
91852,9,69,990,2,74,271,4,95,258
91853,5,80,667,7,63,401,1,97,288
91854,7,55,312,7,4,841,1,25,674
91855,4,97,469,8,20,613,1,1,974
91856,9,19,768,3,53,882,1,10,121
91857,7,39,254,3,88,155,1,16,506
91858,2,29,549,7,2,724,1,9,386
91859,9,46,920,3,59,240,1,20,897
107840,4,68,733,8,5,461,1,69,691
107841,0,37,351,5,26,965,1,60,277
107845,0,37,649,5,26,940,1,24,159
107846,9,77,990,2,58,271,1,1,33
100819,4,12,673,6,40,794,1,40,47
100816,4,89,575,6,39,608,1,1,875
100817,7,63,585,9,67,597,1,1,316
100814,4,63,581,4,67,690,3,29,311
100815,4,8,710,9,41,361,1,13,441
100812,4,12,743,0,32,331,1,89,152
100813,9,32,907,1,41,164,8,35,967
100810,4,12,898,7,63,338,1,0,196
100811,0,37,479,5,26,752,1,24,500
101149,9,10,546,7,36,100,1,85,526
101148,4,76,212,6,54,128,1,53,32
101143,4,78,194,3,81,192,1,12,888
101142,4,12,151,3,81,560,1,12,257
101141,4,1,504,7,79,124,1,1,552
101140,4,23,497,9,40,437,1,1,292
101147,4,88,244,9,9,590,1,7,520
101146,4,68,704,6,54,21,1,32,56
101145,7,5,702,7,15,239,1,85,259
101144,4,78,618,0,81,825,1,77,36
1101271,4,12,618,0,81,825,1,77,36
99883,4,42,21,5,33,215,1,20,429
99882,4,54,718,0,91,142,1,15,164
99881,4,84,410,7,63,216,1,9,739
99880,1,55,502,7,65,49,1,67,713
99887,4,1,466,7,11,84,1,85,259
99886,9,66,295,5,3,604,1,88,37
99885,4,12,162,6,98,21,1,49,207
99884,0,67,208,0,15,39,1,45,938
99888,5,77,577,3,19,509,1,1,33
92663,5,11,811,1,12,8,1,39,197
109225,4,12,910,8,64,421,1,1,896
98288,4,0,673,9,40,176,1,1,292
98289,4,12,414,0,42,1,1,56,456
98286,4,78,279,0,81,60,1,12,893
98287,7,52,778,7,79,875,1,85,259
98284,4,1,131,7,79,216,1,13,12
98285,4,1,702,7,79,750,1,13,12
98282,4,1,174,7,11,389,1,9,739
98283,9,1,309,7,15,259,1,85,944
98280,4,76,50,6,79,941,1,1,640
98281,4,55,101,7,65,60,1,67,713
101851,4,83,237,7,76,715,1,0,166
101850,4,65,618,3,99,804,1,13,12
101852,4,74,88,9,28,203,1,9,29
86502,7,52,156,3,16,592,1,39,404
86503,4,12,863,3,33,631,1,1,554
86500,4,97,469,8,20,797,1,47,79
86501,5,43,860,2,8,945,1,28,309
86506,9,1,944,7,11,84,1,19,148
86507,4,1,227,7,91,389,1,1,640
86504,4,31,735,2,77,616,1,9,109
86505,4,84,369,6,98,562,1,10,838
86508,4,0,303,9,40,190,1,7,520
86509,4,12,830,6,40,858,1,1,292
1087865,4,43,446,2,86,645,1,7,892
1087867,9,10,30,2,69,295,1,9,322
178907,5,11,163,9,49,954,1,1,498
89701,4,32,691,1,85,23,8,35,656
89700,4,32,691,1,85,23,8,35,656
89703,4,12,50,9,41,507,1,13,12
89702,4,68,902,7,3,561,1,59,542
89705,4,12,719,4,7,378,1,1,151
89704,4,85,354,6,98,925,1,2,978
89707,1,55,6,7,65,284,1,25,492
89706,4,78,64,3,81,192,1,12,725
89709,5,44,872,7,63,986,1,0,466
89708,4,12,663,6,54,506,1,32,821
85859,9,73,366,1,35,983,1,90,34
85858,9,41,940,2,77,135,1,94,577
85855,9,14,438,7,27,71,1,0,353
85854,9,25,470,7,63,625,3,29,830
85857,5,11,811,7,63,836,1,9,286
85856,4,78,112,3,81,952,1,12,39
85851,4,21,742,4,92,526,1,40,133
85850,9,25,133,7,72,180,1,92,280
85853,5,0,707,9,40,524,1,0,861
85852,9,1,309,7,11,259,1,31,408
103178,9,76,515,6,98,54,1,10,639
103179,4,76,632,2,72,470,1,1,875
96355,9,69,670,7,58,77,1,1,91
103170,9,76,659,7,72,12,1,1,234
103171,4,12,162,6,7,74,1,1,70
103172,5,11,503,9,12,2,2,27,185
103173,4,1,944,3,37,84,1,86,74
103174,4,68,814,7,63,117,1,47,22
103175,4,12,743,3,84,331,1,12,240
103176,4,24,598,8,93,540,1,6,846
103177,5,99,329,2,98,830,1,28,332
97089,4,62,236,3,99,734,1,77,250
97088,5,11,612,1,9,586,2,27,162
109886,4,12,942,6,74,341,1,41,504
103283,4,76,632,2,64,470,1,23,140
109884,9,22,646,7,45,503,1,9,286
109885,9,22,409,2,69,111,1,10,4
109882,4,97,743,0,59,331,1,12,72
87751,4,55,211,7,65,656,1,32,128
109880,4,84,68,7,54,223,1,47,22
109881,5,14,20,7,27,660,1,99,199
103288,9,76,871,7,63,694,1,1,765
103289,7,35,259,1,6,37,1,40,243
87758,4,5,153,0,28,629,1,14,8
87759,9,6,398,3,49,545,1,47,79
2620756,7,91,148,8,10,273,1,39,99
97085,4,84,508,2,29,640,1,28,763
97084,4,54,736,0,91,335,1,96,153
109864,4,1,944,7,11,841,1,85,259
109865,4,63,883,9,67,615,1,10,344
109866,9,82,450,3,81,353,1,12,39
109867,4,76,50,7,54,900,1,1,235
109860,9,25,470,7,76,625,1,0,573
100489,5,44,317,2,87,537,1,53,32
100488,4,43,348,2,74,375,4,95,258
109862,4,5,353,7,79,648,1,38,28
100481,4,31,407,7,96,663,1,0,466
100480,9,25,725,6,77,459,1,23,849
100483,7,5,234,7,11,141,1,85,259
109863,4,12,713,3,81,631,1,20,6
100485,4,72,964,7,36,835,1,59,488
100484,4,72,592,7,36,835,1,59,43
100487,9,32,252,1,41,206,8,35,751
100486,4,85,354,7,72,925,1,60,252
103826,4,5,323,2,58,239,1,10,455
103827,4,32,246,1,85,525,8,35,545
103824,9,25,278,7,35,180,1,9,29
103825,9,10,632,2,77,991,1,23,90
103822,4,14,571,7,27,71,1,99,199
103823,4,89,663,6,91,236,1,28,237
103820,9,25,470,7,63,255,1,69,261
103821,9,16,684,3,35,83,1,2,35
103828,4,63,883,3,67,615,1,10,344
103829,4,12,856,6,86,988,1,1,920
100733,9,6,398,7,35,545,1,9,744
100732,9,10,898,7,63,338,1,44,118
86085,4,5,353,4,46,221,1,9,29
84819,4,90,301,9,96,711,1,1,13
100737,5,11,625,9,12,91,1,63,387
100736,5,23,257,3,44,722,1,72,463
100735,7,39,383,4,16,486,1,1,316
100734,7,52,77,8,16,792,1,39,246
84812,4,43,446,2,81,645,1,77,53
84813,5,11,625,7,63,91,1,8,236
100739,7,71,254,3,37,931,1,61,644
100738,4,12,99,6,40,498,1,1,292
84816,4,72,592,7,36,404,1,59,488
84817,9,25,470,6,98,180,1,10,318
84814,5,85,307,7,63,944,1,69,261
84815,4,72,536,7,36,832,1,59,43
1379962,4,1,466,7,11,84,1,85,259
2516064,5,44,458,7,12,518,1,85,192
90279,4,1,227,3,11,389,1,85,192
90278,4,89,558,6,7,126,1,1,320
90277,4,76,710,3,41,804,1,13,441
90276,4,10,824,7,63,338,1,9,637
90275,4,12,99,6,40,362,1,1,446
90274,4,88,91,9,54,895,1,58,841
90273,4,89,119,7,39,126,1,10,688
93418,4,10,243,6,98,476,1,21,493
90271,7,84,234,7,11,141,1,85,259
90270,9,10,325,1,70,607,1,90,34
101466,9,69,574,2,64,249,1,23,90
101467,5,11,283,3,69,918,1,9,233
101468,4,12,306,3,69,580,1,46,328
101469,9,25,684,3,69,271,1,2,35
91227,4,90,289,9,96,637,1,9,894
91226,4,2,683,5,3,652,1,78,173
1859075,9,25,278,0,59,180,1,40,47
103770,4,53,553,8,78,479,1,40,47
91224,9,77,381,3,35,371,1,9,873
91223,4,36,306,2,77,288,1,46,328
91222,4,1,562,7,11,95,1,1,636
91221,2,29,794,3,80,64,3,29,311
93416,4,5,391,2,77,227,1,84,950
103775,9,25,278,6,33,180,1,31,219
93417,4,76,877,8,54,912,1,21,102
85068,4,68,971,8,82,461,1,80,508
85069,4,84,729,6,43,528,1,21,42
85064,4,80,121,7,63,539,1,60,2
85065,9,25,278,6,58,50,1,10,455
85066,4,84,182,8,20,219,1,1,974
85067,4,60,820,1,17,290,1,87,740
85060,5,80,80,7,63,401,1,97,46
85061,5,85,508,2,69,918,1,2,902
85062,9,69,668,1,58,555,1,59,43
85063,4,8,140,9,61,629,1,8,274
102287,4,12,162,7,79,313,1,53,193
111159,4,12,391,2,77,227,1,84,950
111158,9,16,409,2,69,272,1,2,104
111155,4,85,325,3,35,607,1,1,238
111154,9,22,409,2,8,111,1,16,995
111157,4,12,162,6,7,74,1,1,554
111156,5,85,283,3,69,918,1,9,233
111151,4,76,391,3,69,227,1,9,233
111150,5,11,283,2,69,918,1,9,233
111153,9,76,753,2,69,351,1,9,233
111152,5,85,354,3,69,925,1,9,233
95359,4,72,592,7,36,835,1,79,937
95358,4,75,962,0,42,169,1,15,368
95357,9,22,681,1,45,503,1,14,397
95356,4,12,99,6,40,362,1,1,292
95355,4,55,101,7,65,717,1,21,143
95354,9,25,133,7,11,802,1,92,625
95353,4,85,354,7,70,925,1,1,238
95352,4,5,147,7,79,941,1,32,821
95351,5,23,543,9,44,390,1,91,921
95350,4,76,633,6,64,236,1,56,130
110688,4,68,855,6,7,561,1,33,216
110689,4,12,933,6,54,522,1,53,125
110686,4,16,328,3,29,686,1,9,448
110687,4,1,466,7,11,84,1,85,259
93218,5,44,60,9,98,235,1,0,573
93219,4,78,194,0,42,192,1,12,893
85804,9,10,196,6,17,464,1,23,90
93210,4,12,690,5,6,715,1,68,780
93211,4,84,776,7,72,408,1,60,2
93212,4,12,729,6,7,74,1,1,70
93213,4,12,370,0,4,138,1,1,297
93214,4,41,41,2,69,88,1,40,509
93215,9,25,133,7,19,802,1,9,739
93216,4,76,791,1,70,512,1,9,940
93217,4,5,702,9,66,239,1,11,678
111487,4,72,397,7,36,51,1,59,43
111486,9,58,705,2,74,989,4,50,959
111485,4,87,113,0,32,143,1,33,216
111484,5,11,283,3,49,328,1,2,373
111483,4,1,504,7,79,124,1,85,144
111482,1,55,312,7,4,841,1,97,288
111481,4,1,504,7,11,124,1,85,144
111480,5,62,454,9,99,734,1,60,89
112725,5,11,597,1,12,733,1,0,466
111489,4,84,160,6,39,118,3,29,23
111488,9,83,607,7,76,892,1,0,166
110354,4,12,520,6,91,268,1,31,227
110355,4,29,107,8,98,562,1,85,144
110356,4,2,491,8,3,219,3,36,342
110357,9,41,940,2,69,135,1,94,577
110351,4,84,941,8,3,118,3,29,116
110352,8,0,2,6,40,571,1,1,556
87913,5,11,503,3,84,2,1,86,131
110358,4,1,159,7,79,444,1,85,144
110359,4,12,113,0,59,143,1,19,685
118163,4,88,91,2,57,262,1,58,585
118162,4,84,7,2,5,640,1,9,109
118161,4,2,877,5,1,906,1,9,739
96197,4,5,439,4,45,230,1,71,178
96190,4,92,562,1,63,95,1,45,3
96191,9,69,464,2,69,493,1,46,136
118165,3,96,661,9,61,410,1,1,392
118164,4,8,563,9,89,367,1,47,502
109244,4,12,830,6,40,362,1,1,292
118169,4,12,830,6,40,362,1,1,292
118168,4,12,830,6,40,362,1,1,292
96198,0,67,208,0,15,915,1,45,938
96199,4,89,119,2,39,255,1,9,448
109245,9,69,96,2,58,121,3,29,139
87914,1,55,273,7,65,978,1,38,705
87915,4,1,504,7,79,124,1,1,556
98048,4,1,504,7,79,124,1,1,552
98049,4,84,321,6,32,642,1,69,691
98040,4,76,946,4,94,56,1,1,146
98041,4,1,504,5,79,124,1,32,128
98042,4,1,466,7,11,84,1,85,259
98043,1,55,273,7,65,685,1,25,492
98044,3,61,379,9,9,248,2,52,122
98045,4,73,151,6,40,560,1,1,292
98046,9,16,694,1,19,872,1,90,129
98047,4,12,529,9,89,629,1,10,377
93968,4,83,837,7,76,715,1,53,473
93969,4,74,928,9,44,119,1,21,42
93962,4,56,288,5,55,598,1,22,356
93963,4,88,793,9,57,262,1,58,596
93960,4,1,227,7,11,212,1,85,445
93966,4,1,944,7,11,84,1,85,438
93967,4,1,27,7,11,874,1,85,144
93965,4,76,632,2,64,470,1,1,875
105752,9,73,771,7,4,802,1,33,618
105753,4,12,162,0,32,331,1,12,257
105750,4,84,491,8,43,147,3,29,24
105751,4,12,162,6,7,529,1,32,971
105756,4,12,529,6,40,362,1,1,292
97242,4,1,407,7,11,389,1,91,73
105754,5,49,916,3,88,460,1,16,605
105755,4,76,369,3,66,562,1,1,234
97249,4,12,743,0,42,231,1,12,893
97248,9,77,746,3,35,601,1,14,850
107448,9,25,725,6,69,464,1,2,373
107449,4,81,332,2,64,421,1,80,664
107447,4,12,856,6,40,988,1,1,271
107440,4,12,369,6,18,149,1,21,480
107441,7,7,313,2,23,769,1,16,584
2812588,4,8,293,9,61,365,1,1,843
99260,4,1,227,7,11,212,1,85,438
94606,9,25,680,2,69,550,1,10,121
94607,9,6,361,7,23,157,1,10,377
1382222,4,72,51,7,55,257,1,59,189
98959,4,89,575,7,82,608,1,33,487
94602,9,25,309,7,58,282,1,85,438
